name,title,organization,num_resources,num_tags,license_id,isopen,state,first_resource_url,first_resource_format,first_resource_status,created,modified
ingreso-diario-de-volumenes-tm-de-productos-al-gmml-del-01-al-18-de-mayo-2017,INGRESO DIARIO DE VOLUMENES ( TM ) DE PRODUCTOS AL GMML	DEL   01  AL  18  DE  MAYO  2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/VOL.MAYO__6.xlsx,XLSX,200,"Jue, 05/18/2017 - 14:34","Vie, 07/07/2017 - 20:07"
volumenes-y-procedencias-del-producto-del-01-al-17-de-mayo-del-año-2017,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL 01 AL 17 DE MAYO DEL AÑO:    2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/VOL.PROC_.PROD_._5.xlsx,XLSX,200,"Mié, 05/17/2017 - 15:39","Vie, 07/07/2017 - 20:07"
volumenes-de-producto-por-varieadad-tm-del-01-al-17-de-mayo-del-año-2017,VOLUMENES DE PRODUCTO POR VARIEADAD   TM. DEL 01 AL 17 DE MAYO DEL AÑO 2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/VOL.PROD_._5.xlsx,XLSX,200,"Mié, 05/17/2017 - 15:38","Vie, 07/07/2017 - 20:07"
precios-por-productos-variedad-del-01-al-17-de-mayo-del-año-2017-kg,PRECIOS POR PRODUCTOS VARIEDAD DEL 01 AL 17 DE MAYO DEL AÑO 2017  KG.,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/prec.mensual_5.xlsx,XLSX,200,"Mié, 05/17/2017 - 15:36","Vie, 07/07/2017 - 20:07"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-del-01-al-18-de-mayo-2017,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  DEL 01 AL 18 DE MAYO 2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/PRC.MAYO__6.xlsx,XLSX,200,"Jue, 05/18/2017 - 14:42","Vie, 07/07/2017 - 20:07"
precios-por-productos-variedad-del-01-al-18-de-mayo-del-año-2017-kg,PRECIOS POR PRODUCTOS VARIEDAD DEL 01 AL 18 DE MAYO DEL AÑO 2017  KG.,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/prec.mensual_6.xlsx,XLSX,200,"Jue, 05/18/2017 - 14:43","Vie, 07/07/2017 - 20:07"
inscripción-de-empresas-cubicadoras-marzo-2017-osinergmin,Inscripción de Empresas Cubicadoras - Marzo 2017- OSINERGMIN ,Plataforma Nacional de Datos Abiertos,1,1,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/STE-Registro-Empresas-Cubicadoras.xls,XLB,200,"Jue, 05/18/2017 - 14:46","Mié, 12/17/2025 - 11:55"
volumenes-y-procedencias-del-producto-del-01-al-18-de-mayo-del-año-2017,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL 01 AL 18 DE MAYO DEL AÑO:    2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/VOL.PROC_.PROD_._6.xlsx,XLSX,200,"Jue, 05/18/2017 - 14:46","Vie, 07/07/2017 - 20:07"
registro-de-instaladores-habilitados-de-gas-natural-mayo-2017-osinergmin,Registro de Instaladores Habilitados de Gas Natural - Mayo 2017 - OSINERGMIN ,Plataforma Nacional de Datos Abiertos,0,1,,,Active,,,,"Jue, 05/18/2017 - 15:22","Mié, 12/17/2025 - 12:02"
volumenes-de-producto-por-varieadad-tm-del-01-al-18-de-mayo-del-año-2017,VOLUMENES DE PRODUCTO POR VARIEADAD   TM. DEL 01 AL 18 DE MAYO DEL AÑO 2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/VOL.PROD_._6.xlsx,XLSX,200,"Jue, 05/18/2017 - 14:44","Vie, 07/07/2017 - 20:07"
sistema-de-tanques-enterrados-ste-registro-personas-indice-de-riesgos-febrero-2017,Sistema de Tanques Enterrados (STE) - Registro Personas - Indice de Riesgos - Febrero 2017 - OSINERGMIN,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/Registro_REIR.xls,XLB,200,"Vie, 05/19/2017 - 10:18","Mié, 12/17/2025 - 11:53"
registro-de-hidrocarburos-líquidos-mayo-2017-osinergmin,Registro de Hidrocarburos Líquidos - Mayo 2017 - OSINERGMIN,Plataforma Nacional de Datos Abiertos,32,1,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/CDCLyOPDHconInstalacionesFijas.xls,XLB,200,"Jue, 05/18/2017 - 16:20","Mié, 12/17/2025 - 11:54"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-del-01-al-19-de-mayo-2017,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  DEL 01 AL 19 DE MAYO 2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/PRC.MAYO__7.xlsx,XLSX,200,"Vie, 05/19/2017 - 14:04","Vie, 07/07/2017 - 20:07"
ingreso-diario-de-volumenes-tm-de-productos-al-gmml-del-01-al-19-de-mayo-2017,INGRESO DIARIO DE VOLUMENES ( TM ) DE PRODUCTOS AL GMML	DEL   01  AL  19  DE  MAYO  2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/VOL.MAYO__7.xlsx,XLSX,200,"Vie, 05/19/2017 - 14:02","Vie, 07/07/2017 - 20:07"
volumenes-de-producto-por-varieadad-tm-del-01-al-19-de-mayo-del-año-2017,VOLUMENES DE PRODUCTO POR VARIEADAD   TM. DEL 01 AL 19 DE MAYO DEL AÑO 2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/VOL.PROD_._7.xlsx,XLSX,200,"Vie, 05/19/2017 - 14:12","Vie, 07/07/2017 - 20:07"
